Province,City,Area Name,Can do delivery
PANGASINAN,MALASIQUI,LEPA,1
PANGASINAN,VILLASIS,LIPAY,1
PANGASINAN,SAN-FABIAN,LIPIT-TOMEENG,1
PANGASINAN,BOLINAO,LIWA-LIWA,1
PANGASINAN,MANGALDAN,MAASIN,1
PANGASINAN,PANGASINAN-SANTO-TOMAS,LA LUNA,1
PANGASINAN,BINMALEY,LOMBOY,1
PANGASINAN,CALASIAO,LONGOS,1
PANGASINAN,SAN-FABIAN,LONGOS,1
PANGASINAN,UMINGAN,LA PAZ,1
PANGASINAN,VILLASIS,LA PAZ,1
PANGASINAN,MANGATAREM,LOPEZ (POB.),1
PANGASINAN,MALASIQUI,LOQUEB NORTE,1
PANGASINAN,PANGASINAN-SISON,LABAYUG,1
PANGASINAN,URDANETA-CITY,LABIT WEST,1
PANGASINAN,PANGASINAN-SAN-QUINTIN,LABUAN,1
PANGASINAN,UMINGAN,LABUAN,1
PANGASINAN,BANI,LUAC,1
PANGASINAN,PANGASINAN-ANDA,IMBO,1
PANGASINAN,PANGASINAN-SAN-QUINTIN,LAGASIT,1
PANGASINAN,UMINGAN,LUBONG,1
PANGASINAN,PANGASINAN-SAN-JACINTO,IMELDA (DECRITO),1
PANGASINAN,BOLINAO,LUCERO,1
PANGASINAN,ALAMINOS-CITY,INERANGAN,1
PANGASINAN,PANGASINAN-SAN-CARLOS-CITY,INERANGAN,1
PANGASINAN,MALASIQUI,INGALAGALA,1
PANGASINAN,MAPANDAN,LAMBAYAN,1
PANGASINAN,PANGASINAN-SAN-QUINTIN,LUMAYAO,1
PANGASINAN,MANGALDAN,INLAMBO,1
PANGASINAN,POZORRUBIO,INOMAN,1
PANGASINAN,MALASIQUI,NANCAPIAN,1
PANGASINAN,MANGATAREM,NANCASALAN,1
PANGASINAN,BAUTISTA,NANDACAN,1
PANGASINAN,PANGASINAN-INFANTA,NANGALISAN,1
PANGASINAN,PANGASINAN-SAN-JACINTO,MAGSAYSAY (CAPAY),1
PANGASINAN,PANGASINAN-SAN-CARLOS-CITY,MAGTAKING,1
PANGASINAN,MALASIQUI,NANSANGAAN,1
PANGASINAN,DAGUPAN-CITY,MANGIN,1
PANGASINAN,PANGASINAN-SAN-MANUEL,NARRA,1
PANGASINAN,PANGASINAN-SANTA-BARBARA,MANINGDING,1
PANGASINAN,MANAOAG,MERMER,1
PANGASINAN,BAYAMBANG,MAIGPA,1
PANGASINAN,AGUILAR,MANLOCBOC,1
PANGASINAN,MANGALDAN,MALABAGO,1
PANGASINAN,MANGATAREM,MALABOBO,1
PANGASINAN,DASOL,MALACAPAS,1
PANGASINAN,PANGASINAN-SANTA-BARBARA,MINIEN EAST,1
PANGASINAN,PANGASINAN-SANTA-BARBARA,MINIEN WEST,1
PANGASINAN,MANGALDAN,NIBALIW,1
PANGASINAN,SAN-FABIAN,NIBALIW CENTRAL,1
PANGASINAN,SAN-FABIAN,NIBALIW NARVARTE (NIBALIW WEST COMPOUND),1
PANGASINAN,BAUTISTA,NIBALIW SUR,1
PANGASINAN,PANGASINAN-SANTA-BARBARA,NILOMBOT,1
PANGASINAN,PANGASINAN-INFANTA,NAYOM,1
PANGASINAN,MANGATAREM,MARAVILLA-ARELLANO EXT. (POB.),1
PANGASINAN,URBIZTONDO,MALAYO,1
PANGASINAN,MANGATAREM,MALIBONG,1
PANGASINAN,URBIZTONDO,MALIBONG,1
PANGASINAN,PANGASINAN-ANDA,MACALEENG,1
PANGASINAN,PANGASINAN-SAN-NICOLAS,MALILION,1
PANGASINAN,PANGASINAN-SANTA-BARBARA,MARONONG,1
PANGASINAN,MANGATAREM,MUELANG,1
PANGASINAN,ASINGAN,MACALONG,1
PANGASINAN,MANGATAREM,MACARANG,1
PANGASINAN,BAYAMBANG,MALIMPEC,1
PANGASINAN,DASOL,MALIMPIN,1
PANGASINAN,LINGAYEN,MALIMPUEC,1
PANGASINAN,UMINGAN,MASEIL-SEIL,1
PANGASINAN,PANGASINAN-ALCALA,MACAYO,1
PANGASINAN,BAYAMBANG,MACAYOCAYO,1
PANGASINAN,PANGASINAN-SAN-JACINTO,MACAYUG,1
PANGASINAN,POZORRUBIO,MALOKIAT,1
PANGASINAN,DAGUPAN-CITY,MALUED,1
PANGASINAN,MANGATAREM,MALUNEC,1
PANGASINAN,PANGASINAN-SAN-CARLOS-CITY,MATAGDEM,1
PANGASINAN,PANGASINAN-SAN-NICOLAS,NAGKAYSA,1
PANGASINAN,BINMALEY,NAGPALANGAN,1
PANGASINAN,PANGASINAN-SAN-MANUEL,NAGSAAG,1
PANGASINAN,PANGASINAN-SAN-CARLOS-CITY,MAMARLAO,1
PANGASINAN,PANGASINAN-SANTA-BARBARA,MATICMATIC,1
PANGASINAN,PANGASINAN-SAN-CARLOS-CITY,NAGUILAYAN,1
PANGASINAN,MANGATAREM,NAGUILAYAN EAST,1
PANGASINAN,BAYAMBANG,MANAMBONG NORTE,1
PANGASINAN,BAYAMBANG,MANAMBONG PARTE,1
PANGASINAN,BAYAMBANG,MANAMBONG SUR,1
PANGASINAN,BAYAMBANG,NALSIAN NORTE,1
PANGASINAN,MALASIQUI,NALSIAN NORTE,1
PANGASINAN,BAYAMBANG,NALSIAN SUR,1
PANGASINAN,MALASIQUI,NALSIAN SUR,1
PANGASINAN,PANGASINAN-ANDA,NAMAGBAGAN,1
PANGASINAN,UMINGAN,NAMPALCAN,1
PANGASINAN,BAYAMBANG,MAGSAYSAY,1
PANGASINAN,DASOL,MAGSAYSAY,1
PANGASINAN,LABRADOR,MAGSAYSAY,1
PANGASINAN,BINMALEY,MANAT,1
PANGASINAN,MANGALDAN,DAVID,1
PANGASINAN,ROSALES,COLILING,1
PANGASINAN,PANGASINAN-INFANTA,DOLIMAN,1
PANGASINAN,MANGALDAN,EMBARCADERO,1
PANGASINAN,PANGASINAN-SANTA-BARBARA,ERFE,1
PANGASINAN,BALUNGAO,ESMERALDA,1
PANGASINAN,LINGAYEN,DOMALANDAN WEST,1
PANGASINAN,LAOAC,DOMINGO ALARCIO (CABILAOAN EAST),1
PANGASINAN,TAYUG,GUZON,1
PANGASINAN,PANGASINAN-BURGOS,CONCORDIA,1
PANGASINAN,UMINGAN,DON JUSTO ABALOS (CAROAN),1
PANGASINAN,UMINGAN,DON MONTANO,1
PANGASINAN,MALASIQUI,DON PEDRO,1
PANGASINAN,MAPANDAN,CORAL,1
PANGASINAN,MANGATAREM,DORONGAN KETAKET,1
PANGASINAN,MANGATAREM,DORONGAN LINMANSANGAN,1
PANGASINAN,MANGATAREM,DORONGAN PUNTA,1
PANGASINAN,MANGATAREM,DORONGAN SAWAT,1
PANGASINAN,PANGASINAN-SAN-CARLOS-CITY,DOYONG,1
PANGASINAN,URDANETA-CITY,DR. PEDRO T. ORATA (BACTAD PROPER),1
PANGASINAN,PANGASINAN-SAN-NICOLAS,FIANZA,1
PANGASINAN,PANGASINAN-SAN-MANUEL,FLORES,1
PANGASINAN,UMINGAN,FLORES,1
PANGASINAN,PANGASINAN-SAN-CARLOS-CITY,CRUZ,1
PANGASINAN,BAYAMBANG,DUERA,1
PANGASINAN,LINGAYEN,DULAG,1
PANGASINAN,LABRADOR,DULIG,1
PANGASINAN,UMINGAN,FULGOSINO,1
PANGASINAN,BOLINAO,CULANG,1
PANGASINAN,CALASIAO,GABON,1
PANGASINAN,PANGASINAN-ALCALA,CURARENG,1
PANGASINAN,ASINGAN,DUPAC,1
PANGASINAN,BAYAMBANG,DUSOC,1
PANGASINAN,URBIZTONDO,GALARIN,1
PANGASINAN,POZORRUBIO,HAWAY,1
PANGASINAN,DASOL,HERMOSA,1
PANGASINAN,BAYAMBANG,HERMOZA,1
PANGASINAN,BANI,DACAP SUR,1
PANGASINAN,DASOL,EGUIA,1
PANGASINAN,PANGASINAN-INFANTA,CATO,1
PANGASINAN,PANGASINAN-MABINI,DE GUZMAN,1
PANGASINAN,BAYAMBANG,CATURAY,1
PANGASINAN,PANGASINAN-SANTA-MARIA,CAUPLASAN,1
PANGASINAN,UMINGAN,DECRETO,1
PANGASINAN,BOLINAO,GERMINAL (POB.),1
PANGASINAN,MALASIQUI,CAWAYAN BOGTONG,1
PANGASINAN,URBIZTONDO,DALANGIRING,1
PANGASINAN,UMINGAN,DEL ROSARIO,1
PANGASINAN,MAPANDAN,GOLDEN,1
PANGASINAN,AGNO,CAYUNGNAN,1
PANGASINAN,PANGASINAN-SANTA-BARBARA,DALONGUE,1
PANGASINAN,MALASIQUI,GOMEZ,1
PANGASINAN,SAN-FABIAN,GOMOT,1
PANGASINAN,PANGASINAN-ALCALA,GUALSIC,1
PANGASINAN,BANI,CENTRO TOMA,1
PANGASINAN,PANGASINAN-SAN-JACINTO,GUIBEL,1
PANGASINAN,MANGALDAN,GUILIG,1
PANGASINAN,BINALONAN,CILI,1
PANGASINAN,PANGASINAN-SAN-CARLOS-CITY,COBOL,1
PANGASINAN,CALASIAO,DINALAOAN,1
PANGASINAN,BANI,COLAYO,1
PANGASINAN,BAYAMBANG,DARAWEY (TANGAL),1
PANGASINAN,LAOAC,CAARINGAYAN,1
PANGASINAN,PANGASINAN-SANTA-MARIA,CAL-LITANG,1
PANGASINAN,DASOL,AMALBALAN,1
PANGASINAN,BOLINAO,ESTANZA,1
PANGASINAN,BOLINAO,ILOGMALINO,1
PANGASINAN,PANGASINAN-ANDA,ROXAS,1
PANGASINAN,BOLINAO,SAMANG NORTE,1
PANGASINAN,UMINGAN,CABANGARAN,1
PANGASINAN,BOLINAO,PATAR,1
PANGASINAN,AGUILAR,PANACOL,1
PANGASINAN,DAGUPAN-CITY,BARANGAY IV (ZAMORA),1
PANGASINAN,DAGUPAN-CITY,MAMALINGLING,1
PANGASINAN,DAGUPAN-CITY,POGO CHICO,1
PANGASINAN,DAGUPAN-CITY,TAPUAC,1
PANGASINAN,MANGATAREM,BOGTONG NIOG,1
PANGASINAN,MANGATAREM,SALAVANTE,1
PANGASINAN,BAYAMBANG,LANGIRAN,1
PANGASINAN,BAUTISTA,POBLACION WEST,1
PANGASINAN,BAYAMBANG,TELBANG,1
PANGASINAN,PANGASINAN-ALCALA,PINDANGAN EAST,1
PANGASINAN,ROSALES,RABAGO,1
PANGASINAN,BALUNGAO,SAN ANDRES,1
PANGASINAN,ROSALES,SAN ANTONIO,1
PANGASINAN,ROSALES,SAN LUIS,1
PANGASINAN,PANGASINAN-SAN-QUINTIN,BALIGAYAN,1
PANGASINAN,UMINGAN,EVANGELISTA,1
PANGASINAN,PANGASINAN-SAN-QUINTIN,MANTACDANG,1
PANGASINAN,UMINGAN,PEMIENTA,1
PANGASINAN,UMINGAN,PRADO,1
PANGASINAN,LAOAC,CABILAOAN WEST,1
PANGASINAN,MALASIQUI,AGDAO,1
PANGASINAN,VILLASIS,AMAMPEREZ,1
PANGASINAN,LABRADOR,UYONG,1
PANGASINAN,ALAMINOS-CITY,TANAYTAY,1
PANGASINAN,MANGATAREM,BUNLALACAO,1
PANGASINAN,URBIZTONDO,BAUG,1
PANGASINAN,MALASIQUI,BOLAOIT,1
PANGASINAN,PANGASINAN-SAN-JACINTO,BOLO,1
PANGASINAN,PANGASINAN-SAN-CARLOS-CITY,BOLOSAN,1
PANGASINAN,PANGASINAN-SAN-CARLOS-CITY,CAPATAAN,1
PANGASINAN,DAGUPAN-CITY,CARAEL,1
PANGASINAN,ROSALES,CARMAY EAST,1
PANGASINAN,PANGASINAN-SAN-QUINTIN,POBLACION ZONE II,1
PANGASINAN,PANGASINAN-INFANTA,BABUYAN,1
PANGASINAN,BINMALEY,BIEC,1
PANGASINAN,SAN-FABIAN,CAYANGA,1
PANGASINAN,PANGASINAN-SAN-JACINTO,LABNEY,1
PANGASINAN,MANAOAG,LELEMAAN,1
PANGASINAN,SAN-FABIAN,NIBALIW VIDAL (NIBALIW WEST PROPER),1
PANGASINAN,MANGALDAN,OSIEM,1
PANGASINAN,PANGASINAN-SAN-QUINTIN,CASANTAMARIAN,1
PANGASINAN,PANGASINAN-SANTO-TOMAS,POBLACION EAST,1
PANGASINAN,BINMALEY,SABANGAN,1
PANGASINAN,MANGATAREM,OLO CAGARLITAN,1
PANGASINAN,AGNO,NAMATUCAN,1
PANGASINAN,PANGASINAN-BURGOS,SAPA PEQUENA,1
PANGASINAN,MALASIQUI,ASIN WESTE,1
PANGASINAN,MALASIQUI,TABO-SILI,1
PANGASINAN,PANGASINAN-SAN-MANUEL,CABARITAN,1
PANGASINAN,URDANETA-CITY,CAMANANG,1
PANGASINAN,URDANETA-CITY,CATABLAN,1
PANGASINAN,URDANETA-CITY,TIPUSO,1
PANGASINAN,MALASIQUI,PACUAN,1
PANGASINAN,MANAOAG,POBLACION,1
PANGASINAN,BAUTISTA,POPONTO,1
PANGASINAN,BOLINAO,SAN ROQUE,1
PANGASINAN,PANGASINAN-SAN-NICOLAS,SANTA MARIA WEST,1
PANGASINAN,LAOAC,BANUAR,1
PANGASINAN,MALASIQUI,BARANG,1
PANGASINAN,PANGASINAN-SAN-NICOLAS,CABOLOAN,1
PANGASINAN,BAUTISTA,CABUAAN,1
PANGASINAN,PANGASINAN-SAN-CARLOS-CITY,BALDOG,1
PANGASINAN,PANGASINAN-SAN-CARLOS-CITY,CALOBAOAN,1
PANGASINAN,PANGASINAN-SAN-CARLOS-CITY,PAYAPA,1
PANGASINAN,PANGASINAN-SANTA-BARBARA,BOTAO,1
PANGASINAN,PANGASINAN-SAN-MANUEL,SAN VICENTE,1
PANGASINAN,AGNO,ALLABON,1
PANGASINAN,UMINGAN,SAN ANDRES,1
PANGASINAN,BINALONAN,SANTA CATALINA,1
PANGASINAN,BINMALEY,GAYAMAN,1
PANGASINAN,MANGATAREM,CATURAY SUR,1
PANGASINAN,MANGATAREM,UMANGAN,1
PANGASINAN,PANGASINAN-SISON,CAURINGAN,1
PANGASINAN,MALASIQUI,MANGGAN-DAMPAY,1
PANGASINAN,MANGATAREM,CAVIERNESAN,1
PANGASINAN,MALASIQUI,VIADO,1
PANGASINAN,MALASIQUI,TOBOR,1
PANGASINAN,MANGALDAN,NAVALUAN,1
PANGASINAN,BAUTISTA,DIAZ,1
PANGASINAN,BAUTISTA,VILLANUEVA,1
PANGASINAN,AGNO,DANGLEY,1
PANGASINAN,PANGASINAN-SAN-CARLOS-CITY,NILENTAP,1
PANGASINAN,LINGAYEN,TUMBAR,1
PANGASINAN,CALASIAO,POBLACION WEST,1
PANGASINAN,ALAMINOS-CITY,POGO,1
PANGASINAN,AGUILAR,POGONSILI,1
PANGASINAN,ROSALES,SAN BARTOLOME,1
PANGASINAN,MANGATAREM,PONGLO-BALEG,1
PANGASINAN,DAGUPAN-CITY,LASIP CHICO,1
PANGASINAN,BALUNGAO,MAUBAN,1
PANGASINAN,TAYUG,LEGASPI,1
PANGASINAN,PANGASINAN-SAN-CARLOS-CITY,MABINI (POB.),1
PANGASINAN,PANGASINAN-SANTO-TOMAS,SAN MARCOS,1
PANGASINAN,PANGASINAN-SANTA-MARIA,SAN MARIANO,1
PANGASINAN,NATIVIDAD,SAN MAXIMO,1
PANGASINAN,PANGASINAN-SAN-CARLOS-CITY,MABALBALINO,1
PANGASINAN,ROSALES,SAN ISIDRO,1
PANGASINAN,SAN-FABIAN,LONGOS-AMANGONAN-PARAC-PARAC FABRICA,1
PANGASINAN,MALASIQUI,LOQUEB ESTE,1
PANGASINAN,PANGASINAN-SAN-CARLOS-CITY,ILANG,1
PANGASINAN,URDANETA-CITY,LABIT PROPER,1
PANGASINAN,ALAMINOS-CITY,DULACAC,1
PANGASINAN,LINGAYEN,SABANGAN,1
PANGASINAN,URDANETA-CITY,SAN JOSE,1
PANGASINAN,PANGASINAN-SISON,SAGUNTO,1
PANGASINAN,MALASIQUI,ABONAGAN,1
PANGASINAN,PANGASINAN-SISON,AGAT,1
PANGASINAN,CALASIAO,MALABAGO,1
PANGASINAN,PANGASINAN-SAN-CARLOS-CITY,MANZON,1
PANGASINAN,PANGASINAN-SAN-CARLOS-CITY,GUELEW,1
PANGASINAN,MAPANDAN,BALOLING,1
PANGASINAN,UMINGAN,BANTUG,1
PANGASINAN,URBIZTONDO,MALACA,1
PANGASINAN,PANGASINAN-MABINI,NIBALIW,1
PANGASINAN,PANGASINAN-SAN-NICOLAS,NINING,1
PANGASINAN,PANGASINAN-SANTA-BARBARA,MALANAY,1
PANGASINAN,BOLINAO,BINABALIAN,1
PANGASINAN,SAN-FABIAN,BOLAOEN,1
PANGASINAN,MANGATAREM,OLO CAFABROSAN,1
PANGASINAN,LINGAYEN,CAPANDANAN,1
PANGASINAN,VILLASIS,CAPULAAN,1
PANGASINAN,BAYAMBANG,TOCOC WEST,1
PANGASINAN,BAYAMBANG,ZONE I (POB.),1
PANGASINAN,AGNO,MACABOBONI,1
PANGASINAN,URDANETA-CITY,MACALONG,1
PANGASINAN,SAN-FABIAN,INMALOG NORTE,1
PANGASINAN,URDANETA-CITY,NANCAMALIRAN EAST,1
PANGASINAN,ROSALES,GUILING,1
PANGASINAN,PANGASINAN-ANDA,DOLAOAN,1
PANGASINAN,MANGATAREM,GENERAL LUNA (POB.),1
PANGASINAN,ROSALES,CARMEN WEST,1
PANGASINAN,ROSALES,CASANICOLASAN,1
PANGASINAN,TAYUG,MAGALLANES,1
PANGASINAN,AGUILAR,NINOY,1
PANGASINAN,PANGASINAN-SAN-CARLOS-CITY,TARECE,1
PANGASINAN,URDANETA-CITY,NANCAMALIRAN WEST,1
PANGASINAN,BAUTISTA,PRIMICIAS,1
PANGASINAN,URBIZTONDO,PASIBI EAST,1
PANGASINAN,BINALONAN,PASILENG NORTE,1
PANGASINAN,BAYAMBANG,MANAGOS,1
PANGASINAN,PANGASINAN-SANTA-MARIA,NAMAGBAGAN,1
PANGASINAN,UMINGAN,MANTACDANG,1
PANGASINAN,MANGATAREM,NIOG-CABISON-BULANEY,1
PANGASINAN,PANGASINAN-SAN-QUINTIN,MABINI,1
PANGASINAN,SAN-FABIAN,COLISAO,1
PANGASINAN,MALASIQUI,WAREY,1
PANGASINAN,URDANETA-CITY,CONSOLACION,1
PANGASINAN,PANGASINAN-SAN-CARLOS-CITY,LIBAS,1
PANGASINAN,PANGASINAN-SAN-CARLOS-CITY,TURAC,1
PANGASINAN,PANGASINAN-SISON,DUNGON,1
PANGASINAN,TAYUG,LIBERTAD,1
PANGASINAN,BAYAMBANG,IDONG,1
PANGASINAN,ROSALES,ZONE II (POB.),1
PANGASINAN,BALUNGAO,POBLACION,1
PANGASINAN,MAPANDAN,POBLACION,1
PANGASINAN,DASOL,GAIS-GUIPE,1
PANGASINAN,DAGUPAN-CITY,HERRERO,1
PANGASINAN,BANI,TIPOR,1
PANGASINAN,SAN-FABIAN,CABARUAN,1
PANGASINAN,SAN-FABIAN,NIBALIW EAST,1
PANGASINAN,PANGASINAN-ANDA,SIAPAR,1
PANGASINAN,PANGASINAN-SAN-JACINTO,SANTA MARIA,1
PANGASINAN,LAOAC,TALOGTOG,1
PANGASINAN,DAGUPAN-CITY,LUCAO,1
PANGASINAN,BOLINAO,LUCIENTE 1.0,1
PANGASINAN,MANGATAREM,CATARATARAAN,1
PANGASINAN,BOLINAO,CATUDAY,1
PANGASINAN,PANGASINAN-SAN-CARLOS-CITY,PANGPANG,1
PANGASINAN,MANGATAREM,PEANIA PEDANIA (BEDANIA),1
PANGASINAN,PANGASINAN-SISON,KILLO,1
PANGASINAN,SAN-FABIAN,INMALOG,1
PANGASINAN,UMINGAN,NANCALABASAAN,1
PANGASINAN,DAGUPAN-CITY,PANTAL,1
PANGASINAN,TAYUG,SALENG,1
PANGASINAN,BUGALLON,MAGTAKING,1
PANGASINAN,UMINGAN,DIAZ,1
PANGASINAN,UMINGAN,GONZALES,1
PANGASINAN,BOLINAO,GOYODEN,1
PANGASINAN,PANGASINAN-SAN-QUINTIN,ALAC,1
PANGASINAN,ALAMINOS-CITY,AMANDIEGO,1
PANGASINAN,MALASIQUI,BOBON,1
PANGASINAN,POZORRUBIO,VILLEGAS,1
PANGASINAN,URDANETA-CITY,BOLAOEN,1
PANGASINAN,BINALONAN,SANTIAGO,1
PANGASINAN,PANGASINAN-SISON,POBLACION CENTRAL,1
PANGASINAN,CALASIAO,SAN VICENTE,1
PANGASINAN,VILLASIS,BARRACA,1
PANGASINAN,PANGASINAN-ALCALA,CANARVACANAN,1
PANGASINAN,ROSALES,CARMAY WEST,1
PANGASINAN,PANGASINAN-SANTA-MARIA,SANTA ROSA,1
PANGASINAN,PANGASINAN-ALCALA,SAN VICENTE,1
PANGASINAN,VILLASIS,BACAG,1
PANGASINAN,BALUNGAO,ANGAYAN NORTE,1
PANGASINAN,ROSALES,CALANUTAN (DON FELIX COLOMA),1
PANGASINAN,ROSALES,SALVACION,1
PANGASINAN,BALUNGAO,SAN AURELIO 1ST,1
PANGASINAN,PANGASINAN-SANTA-MARIA,SAMON,1
PANGASINAN,PANGASINAN-SANTO-TOMAS,SANTO NINO,1
PANGASINAN,PANGASINAN-SANTO-TOMAS,SAN AGUSTIN,1
PANGASINAN,SUAL,BAYBAY SUR,1
PANGASINAN,PANGASINAN-SAN-CARLOS-CITY,BONIFACIO (POB.),1
PANGASINAN,ASINGAN,SOBOL,1
PANGASINAN,LINGAYEN,TALOGTOG,1
PANGASINAN,MANGATAREM,TAKIPAN,1
PANGASINAN,BALUNGAO,MABINI,1
PANGASINAN,ALAMINOS-CITY,LINMANSANGAN,1
PANGASINAN,MANAOAG,LIPIT NORTE,1
PANGASINAN,DAGUPAN-CITY,SALISAY,1
PANGASINAN,ALAMINOS-CITY,MAAWI,1
PANGASINAN,MALASIQUI,ICAN,1
PANGASINAN,DAGUPAN-CITY,LOMBOY,1
PANGASINAN,TAYUG,AMISTAD,1
PANGASINAN,BASISTA,ANAMBONGAN,1
PANGASINAN,PANGASINAN-SANTA-MARIA,POBLACION WEST,1
PANGASINAN,AGNO,SAN JUAN,1
PANGASINAN,VILLASIS,UNZAD,1
PANGASINAN,PANGASINAN-BURGOS,ANAPAO (BUR ANAPAC),1
PANGASINAN,URBIZTONDO,ANGATEL,1
PANGASINAN,PANGASINAN-BURGOS,SAPA GRANDE,1
PANGASINAN,PANGASINAN-SAN-CARLOS-CITY,SAPINIT,1
PANGASINAN,PANGASINAN-SAN-CARLOS-CITY,LUCBAN (POB.),1
PANGASINAN,MANGATAREM,BOGTONG SILAG,1
PANGASINAN,MANGATAREM,HISTORIA,1
PANGASINAN,PANGASINAN-INFANTA,POTOL,1
PANGASINAN,DAGUPAN-CITY,MAYOMBO,1
PANGASINAN,BASISTA,NAVATAT,1
PANGASINAN,BALUNGAO,SAN MIGUEL,1
PANGASINAN,SUAL,BOLAOEN,1
PANGASINAN,SUAL,MACAYCAYAWAN,1
PANGASINAN,PANGASINAN-SAN-NICOLAS,BENSICAN,1
PANGASINAN,PANGASINAN-SISON,ARTACHO,1
PANGASINAN,MALASIQUI,MALIMPEC,1
PANGASINAN,BALUNGAO,SAN JULIAN,1
PANGASINAN,VILLASIS,PUELAY,1
PANGASINAN,MANGATAREM,OLO CACAMPOSAN,1
PANGASINAN,BUGALLON,CABAYAOASAN,1
PANGASINAN,PANGASINAN-SANTA-MARIA,BANTOG,1
PANGASINAN,PANGASINAN-SAN-MANUEL,GUISET SUR (POB.),1
PANGASINAN,POZORRUBIO,DON BENITO,1
PANGASINAN,BINMALEY,CAMALEY,1
PANGASINAN,MANAOAG,LIPIT SUR,1
PANGASINAN,LAOAC,CASANESTEBANAN,1
PANGASINAN,URBIZTONDO,POBLACION,1
PANGASINAN,AGUILAR,SAN JOSE,1
PANGASINAN,PANGASINAN-SAN-CARLOS-CITY,GAMATA,1
PANGASINAN,VILLASIS,ZONE III (POB.),1
PANGASINAN,PANGASINAN-MABINI,CAABIANGAAN,1
PANGASINAN,MANGATAREM,TAGAC,1
PANGASINAN,MANGATAREM,TORRE 2ND,1
PANGASINAN,PANGASINAN-MABINI,CABINUANGAN,1
PANGASINAN,MANGATAREM,NAGUILAYAN WEST,1
PANGASINAN,MAPANDAN,TORRES,1
PANGASINAN,PANGASINAN-SAN-CARLOS-CITY,MALACANANG,1
PANGASINAN,MANGALDAN,GUESANG,1
PANGASINAN,MALASIQUI,GUILIG,1
PANGASINAN,BAYAMBANG,WAWA,1
PANGASINAN,BAUTISTA,NIBALIW NORTE,1
PANGASINAN,TAYUG,EVANGELISTA,1
PANGASINAN,SAN-FABIAN,SOBOL,1
PANGASINAN,LINGAYEN,MALAWA,1
PANGASINAN,MANGATAREM,MARAVILLA (POB.),1
PANGASINAN,BOLINAO,TARA,1
PANGASINAN,BAUTISTA,CACANDONGAN,1
PANGASINAN,PANGASINAN-SAN-CARLOS-CITY,TARECTEC,1
PANGASINAN,TAYUG,AGNO,1
PANGASINAN,UMINGAN,CARAYUNGAN SUR,1
PANGASINAN,PANGASINAN-SAN-NICOLAS,SAN RAFAEL CENTRO,1
PANGASINAN,PANGASINAN-SAN-QUINTIN,CALOMBOYAN,1
PANGASINAN,PANGASINAN-SAN-QUINTIN,POBLACION ZONE III,1
PANGASINAN,PANGASINAN-SAN-NICOLAS,SAN FELIPE EAST,1
PANGASINAN,UMINGAN,CABALITIAN,1
PANGASINAN,PANGASINAN-SAN-NICOLAS,DALUMPINAS,1
PANGASINAN,PANGASINAN-SAN-QUINTIN,GONZALO,1
PANGASINAN,UMINGAN,DIKET,1
PANGASINAN,BASISTA,MALIMPEC EAST,1
PANGASINAN,PANGASINAN-SANTA-MARIA,SANTA CRUZ,1
PANGASINAN,MANAOAG,PAO,1
PANGASINAN,BINMALEY,MALINDONG,1
PANGASINAN,BANI,MASIDEM,1
PANGASINAN,MANGALDAN,MACAYUG,1
PANGASINAN,PANGASINAN-SAN-CARLOS-CITY,MALIWARA,1
PANGASINAN,MALASIQUI,BAWER,1
PANGASINAN,PANGASINAN-INFANTA,FATIMA,1
PANGASINAN,LINGAYEN,LIBSONG WEST,1
PANGASINAN,PANGASINAN-BURGOS,POBLACION,1
PANGASINAN,ASINGAN,POBLACION EAST,1
PANGASINAN,PANGASINAN-SAN-CARLOS-CITY,QUEZON BOULEVARD (POB.),1
PANGASINAN,MAPANDAN,JIMENEZ,1
PANGASINAN,MALASIQUI,LASIP,1
PANGASINAN,UMINGAN,SAN LEON,1
PANGASINAN,BINALONAN,LINMANSANGAN,1
PANGASINAN,POZORRUBIO,MANAOL,1
PANGASINAN,BINMALEY,NAGUILAYAN,1
PANGASINAN,PANGASINAN-SISON,ESPERANZA,1
PANGASINAN,ROSALES,DON ANTONIO VILLAGE,1
PANGASINAN,BUGALLON,HACIENDA,1
PANGASINAN,URDANETA-CITY,NANCALOBASAAN,1
PANGASINAN,BANI,QUINAOAYANAN,1
PANGASINAN,BINMALEY,SAN ISIDRO NORTE,1
PANGASINAN,POZORRUBIO,POBLACION II,1
PANGASINAN,PANGASINAN-SAN-CARLOS-CITY,LONGOS,1
PANGASINAN,MANGATAREM,DORONGAN VALERIO,1
PANGASINAN,MALASIQUI,TOLONGUAT,1
PANGASINAN,BANI,SAN JOSE,1
PANGASINAN,PANGASINAN-SISON,POBLACION NORTE,1
PANGASINAN,PANGASINAN-ALCALA,KASIKIS,1
PANGASINAN,BINALONAN,VACANTE,1
PANGASINAN,POZORRUBIO,IMBALBALATONG,1
PANGASINAN,BAUTISTA,KETEGAN,1
PANGASINAN,BUGALLON,LAGUIT CENTRO,1
PANGASINAN,BASISTA,DUMPAY,1
PANGASINAN,BOLINAO,CABUYAO,1
PANGASINAN,BOLINAO,TUPA,1
PANGASINAN,BOLINAO,LUCIENTE 2.0,1
PANGASINAN,CALASIAO,NAGSAING,1
PANGASINAN,BOLINAO,LAMBES (LAMES),1
PANGASINAN,MANGATAREM,CATURAY NORTE,1
PANGASINAN,CALASIAO,MANCUP,1
